Sample,Ad-GFP¢Ù,Ad-GFP¢Ú,Ad-GFP¢Û,Ad-GFP¢Ü,Ad-GFP¢İ,Ad-GFP¢Ş,QC_1,QC_2,QC_3,QC_11,QC_18,Ad-IGF2¢Ù,Ad-IGF2¢Ú,Ad-IGF2¢Û,Ad-IGF2¢Ü,Ad-IGF2¢İ,Ad-IGF2¢Ş
Lable,Ad-GFP¢Ù,Ad-GFP¢Ú,Ad-GFP¢Û,Ad-GFP¢Ü,Ad-GFP¢İ,Ad-GFP¢Ş,QC,QC,QC,QC,QC,Ad-IGF2¢Ù,Ad-IGF2¢Ú,Ad-IGF2¢Û,Ad-IGF2¢Ü,Ad-IGF2¢İ,Ad-IGF2¢Ş
pos-M739T46,850366.9594,925195.0355,936936.9759,740394.3844,688550.1344,320714.2515,1228773.803,1081180.272,987366.2489,935593.6014,920924.3495,329741.4724,1022902.743,1601555.633,44187.12903,1501054.741,45106.39068
pos-M739T50,515365.8326,280636.6316,214277.7539,351675.8327,317059.1513,403060.3304,472773.158,384134.1433,379591.0056,473795.3121,260399.8827,308886.1936,272458.5966,798282.2719,283885.2278,702885.8642,254857.7485
pos-M739T58,195203.1377,1320126.447,893983.4917,1158572.286,733672.4733,912095.1092,829390.452,627602.0448,880906.8197,589125.5785,714532.5446,999491.785,436142.57,260440.228,338612.9565,414208.2724,658184.2446
pos-M73T307,42410.97439,108872.5714,172788.7132,143239.0007,41349.94048,162795.6036,151786.2328,155340.3791,125886.296,217810.5148,153334.7391,39902.31746,49553.35188,184380.5198,64127.0723,147269.7868,82067.81202
pos-M73T35,1330438.737,530115.4469,553432.3988,754074.8989,347607.7138,546067.1728,586776.8381,635085.8598,1175060.021,370336.7531,511214.8506,693836.5137,404755.1704,876543.3577,551241.3253,290912.8932,556663.8618
pos-M73T43,4085033.75,3546313.121,3486329.624,4097942.283,3560194.519,3176959.029,3649902.499,3782298.321,3750535.888,3655621.322,3436675.267,1559198.009,3804949.435,4282618.9,2634362.222,4285880.184,2528310.923
pos-M73T576,422914.2633,18794.27287,77255.63517,487614.1774,454431.2049,457209.7369,602001.6222,540317.4121,475215.4292,252695.6895,528026.1505,515656.3491,198349.0523,1101253.863,460583.1584,544462.084,391104.135
pos-M73T596,342877.9215,506189.1448,597046.1766,236549.2866,414151.4448,327196.1324,339304.883,303565.5891,297976.9361,235843.7158,224634.8903,834082.3683,606630.2805,281018.0354,247392.8913,402706.3523,294597.9441
pos-M73T83,6204977.789,5953054.194,9605932.461,10863868.16,10089779.92,6048583.143,9294469.173,8817657.776,8826098.542,10380907.21,4958979.832,6843192.965,5986870.029,10212578.58,8628907.595,9176571.285,8097676.083
pos-M740T204,1044141.032,482197.8135,1598608.95,1452898.026,1183456.442,868968.1517,2077171.097,2334552.006,2107254.034,2240730.168,2276115.938,294020.129,3598566.843,4825184.125,2226714.44,2287840.169,8038961.868
pos-M740T222,246577.9272,36615.96059,73780.61656,32888.05603,23711.51872,8940.051825,571284.2335,530043.9913,499797.7316,490976.5746,503363.9771,1029256.115,901224.6244,1042487.385,690121.4499,669306.1198,965413.7237
pos-M741T204_1,734369.64,342267.5306,1275100.306,1015657.018,965008.5638,811910.7577,1608416.452,1662932.102,1534396.887,1674679.233,1761296.653,196440.8503,2667798.492,3636556.168,1777463.12,1680219.45,6158151.618
pos-M741T204_2,288732.9185,149336.288,601906.286,538702.9793,397564.627,259873.6621,638910.8319,712694.093,570417.1991,761261.2768,752425.8517,43435.07021,1181954.3,1523504.051,702528.6736,800779.003,2496469.74
pos-M741T222,67350.1011,18312.79282,18867.36426,26344.39677,28958.41456,6180.064281,163909.2924,185815.1823,160829.6818,135212.3596,159348.9921,338926.9509,251838.6918,348449.2422,224608.3726,252812.503,303724.5235
pos-M741T49,252823.2365,457204.13,485585.9166,224441.8724,424304.4342,837391.6726,444360.2034,398632.4441,287087.929,269713.9654,308693.08,692080.8308,295759.5073,346518.5817,535528.5419,287347.1606,487549.3131
pos-M741T557,3480586.364,445050.4122,2610270.569,4057876.756,2462212.218,3314894.956,4517089.745,3384042.14,2600392.563,3064785.034,2905599.218,1373312.756,921757.1579,3560393.52,3577561.587,4363425.281,4106183.25
pos-M742T204,76494.30837,75887.85235,126355.9859,137190.0525,128695.9965,74222.6913,193933.7946,178444.0236,140408.9939,198682.3032,220921.1288,15787.00479,329750.298,503416.3943,257864.093,264343.8598,710700.8736
pos-M742T557,1373289.582,115466.1954,1540983.603,1817212.953,1613420.302,1708477.819,1666838.131,1501271.209,1163507.55,1748985.281,1935163.693,876436.5941,80624.85579,1829808.027,1469357.294,2898676.616,2672474.839
pos-M743T49,58784.30689,253074.293,192772.2077,203651.081,252965.4176,505757.5686,224723.2488,242736.6678,198347.9691,229386.4196,249695.0006,407371.6323,306261.6116,67538.32786,211318.6741,96661.08313,342163.9673
pos-M743T557_1,1943585.892,1732251.593,1055570.003,1405830.051,1842699.97,1676173.007,1581458.229,2111308.111,1909745.109,1176478.849,1797917.464,1333985.715,1431340.273,917068.9585,1899580.771,2116117.259,2002567.96
pos-M743T557_2,2360125.62,2392786.986,1785061.631,1318882.31,2175251.407,3177412.472,2407889.091,2383984.62,2449964.356,1769388.117,2915035.504,3106610.184,2217234.611,2082254.344,1379218.104,3814950.343,3206728.844
pos-M744T557_1,1238500.952,840830.9323,392390.9163,766514.5289,1061139.606,884853.4707,968884.3354,416746.2392,724331.3614,487291.1285,674499.5835,874466.514,752246.3101,270459.6449,1014107.961,1082553.244,1356724.672
pos-M744T557_2,1260552.713,793803.072,1091945.074,332943.4317,808259.1126,1378160.271,1107636.188,1092479.853,924139.9868,680712.6928,982437.6342,1283495.423,864973.6567,1126244.773,564194.7241,1537558.128,1279282.234
pos-M745T51,591402.8491,715775.1002,831031.1911,1000297.775,692933.9447,708692.8111,866492.4049,1001054.23,785829.4223,760578.2333,771616.5849,358225.1744,640051.785,993317.0187,242391.9644,843722.2741,393588.4182
pos-M745T557_1,8264482.928,4298643.663,6857623.456,7597282.564,8987856.715,7281898.826,6586012.011,7680506.508,6507799.391,7394232.402,6627342.78,6004104.144,3647679.965,9097304.36,6571551.574,8098788.995,6693350.213
pos-M745T557_2,5985091.035,4940288.733,4161394.352,5534659.469,2994627.637,3686115.46,4668481.528,5405595.53,4995984.161,4006505.718,4247173.661,4340978.276,5692089.312,4424218.062,3393969.719,3314240.649,4672007.506
pos-M746T557_1,4025875.003,1849150.596,2658241.295,3690388.503,3875616.721,3353812.618,3022815.77,3482859.797,3484486.982,3203438.764,3008709.327,2070545.555,1932649.143,4054832.974,3208611.546,4262436.484,3395544.782
pos-M746T557_2,2543779.692,2353529.87,2177338.435,2669171.059,917218.4549,1503651.971,2623160.269,2446747.737,1917365.632,2294512.166,2240276.456,2912501.607,2214215.488,2737482.843,1771620.33,1662280.893,1786446.412
pos-M747T209,59603.95233,64951.96482,51609.67439,6476.411851,25365.09115,59249.58613,93000.85608,96548.50855,98690.05687,117464.7306,124987.3313,187680.7262,334296.3283,156286.7053,227098.287,445646.1732,356896.385
pos-M747T506,2378132.072,5971581.791,3529819.142,2218134.376,2208107.542,2774678.143,1158288.225,1141451.184,1638579.097,922804.6514,1332765.021,786183.1652,1485359.302,792786.2893,829089.3744,865176.3261,19506.03065
pos-M747T51,262718.9278,497870.3636,522178.4511,773899.2403,639422.9057,245832.7979,691040.0361,510469.4519,440858.3854,614930.6078,557766.093,188395.1776,432342.8538,858203.8255,159170.4986,735138.5973,43957.21138
pos-M747T557_1,4168800.746,3330875.772,2751686.03,2164699.715,4856394.429,3858498.888,5190689.763,4686666.233,3634231.697,2090713.366,4215524.222,4548197.527,3689232.162,4274541.598,3431054.672,5412120.768,4520245.857
pos-M748T557_1,2473271.546,1814443.486,1672402.88,654800.675,1899461.155,2056974.8,1928362.544,2632423.33,2193585.24,1037095.889,2002738.6,2487080.375,2112568.36,1470576.805,927416.1619,2647476.031,1712946.897
pos-M749T49,413652.2456,183410.9553,184498.3532,253373.2468,228285.74,648672.4573,246031.3474,78052.31135,102117.3524,155847.2287,136440.2857,1171071.285,58111.27735,138708.0217,658343.0231,112212.0375,351410.2925
pos-M749T557_1,4168765.335,1662305.697,2708922.509,3670533.967,5607869.402,4051127.127,4388852.634,4067981.127,3379415.591,4276569.677,4007941.748,3327273.305,762514.7476,5456906.076,4586304.436,4994614.998,4772841.877
pos-M749T557_2,1579967.974,894458.4753,510838.8661,602451.4207,909712.6247,705441.9007,946289.0645,996355.8273,739691.9814,861867.7223,909417.1879,1028178.799,907822.4171,826817.192,679836.8775,1099040.11,876522.6179
pos-M74T202,437080.5028,553161.412,390450.6588,331884.6503,568497.3355,525028.7845,313078.0921,326596.4004,319845.0064,301675.2293,329143.0584,269448.3517,229694.1324,296177.715,239015.6321,230176.5785,265376.9294
pos-M74T568,40757941.09,36994222.1,36085046.32,40318294.98,39470699.34,41207954.45,34699446.92,35250818.22,34584380.91,37730722.11,38185667,36723067.9,40967893.68,41764464,38256342.02,43261145.53,40155148.5
pos-M74T67,322857.4333,491644.0697,557653.8904,919378.6315,366213.4369,435162.0444,108184.0317,341382.2859,224644.0274,322048.0816,245670.6506,168023.8689,236031.6538,301571.1404,246518.8695,195927.7467,204178.6297
pos-M750T557,2840400.827,812415.1124,1092380.391,2567667.578,2331727.523,1733929.663,1982388.531,2384638.011,1523510.018,2185215.491,1951681.382,1780312.995,229214.246,2645957.9,1631901.96,2574932.927,2568049.049
pos-M751T557,4916557.624,4478072.84,1759897.193,2928128.998,3461972.847,4034651.777,3571685.78,4755145.562,3334392.517,2960303.353,3375517.742,5281914.175,3226287.203,1644944.514,3204621.232,3829703.072,3967032.615
pos-M751T562,145358.6094,151049.4829,140184.7638,107169.8877,177609.6517,127297.7493,101929.4601,102155.3135,143409.1524,131891.8636,110242.1177,167915.054,156171.9902,158465.0392,143868.8147,167435.2019,133865.4542
pos-M752T557,2600718.385,2234826.732,758224.4784,1788047.611,1513657.072,1858930.809,1737181.778,2530241.443,1458743.573,1038168.04,1545520.716,2151689.86,1640371.37,811184.3131,1233896.886,1807530.452,1549541.545
pos-M753T51,337569.4813,985189.3957,885010.4215,1366003.266,1026290.117,970190.7666,994224.2309,945724.7404,859693.3574,1021610.683,873589.4928,573068.3338,688144.0023,602114.1187,563586.6634,736951.5217,832847.7611
pos-M753T557,5276097.4,5359675.366,5549172.408,4309887.217,5376130.833,4515024.971,3775628.125,4484712.648,4195478.36,4470802.79,4080524.983,4139756.967,4447162.09,6191468.568,4219873.956,4963074.582,3390407.977
pos-M754T208,68717.12519,16485.99954,99413.67728,28145.15701,55672.72059,31795.46595,76786.06255,98737.34663,130125.1286,98797.32148,157008.6148,9897.555633,251536.6387,27471.43866,327400.841,513592.6283,125970.9169
pos-M754T546,1880143.939,1507549.52,860185.0419,1250994.582,1597398.632,4528927.986,1795882.709,1797710.921,1720145.353,693136.6621,1260530.714,721408.8066,613683.283,406595.8144,441051.8211,612640.7126,454740.3779
pos-M754T557,3408769.13,2824542.116,2271865.388,2473060.494,2454901.774,3065930.392,2330966.762,2255475.644,2122758.029,2471298.559,1655441.034,2212420.628,2498906.796,2832715.593,2156137.888,2516537.839,1714255.751
pos-M755T208_1,127606.8429,27175.15139,131686.1281,80158.95931,67456.6143,44420.12081,150160.3835,178378.8428,153302.2896,142231.2206,155638.332,5764.271819,393510.3325,36836.10763,402511.3976,584257.8771,166563.144
pos-M755T208_2,116925.0076,16529.02352,86408.33387,13082.25877,14062.16538,34128.14196,91723.76917,75557.29534,102862.3409,75287.37347,119841.5389,14082.00205,257391.22,7446.515657,238866.5352,406066.973,82144.45467
pos-M755T47,2720338.148,1495733.011,999401.5838,1099850.91,985338.7319,1038839.945,1115784.505,1225375.769,1226866.432,909854.9924,1368323.565,120037.1137,1169835.487,2271083.41,438086.1272,1777345.382,433276.4238
pos-M755T48,405378.0497,345758.3303,211783.1578,268858.9583,298472.1592,326152.3992,195869.1176,270105.8579,155189.7608,197369.0382,186806.5715,153595.2734,166659.5996,287043.1775,239845.763,210960.5083,217211.3323
pos-M755T50,562733.3526,277099.7127,246856.1948,442024.2664,293190.2275,241712.3736,331442.677,246488.1691,331569.2748,240786.7613,138998.9836,105546.39,151343.4466,221299.05,109046.9687,292898.9948,172109.7372
pos-M755T557_1,145315.463,1293995.974,1181082.551,1059344.752,1520394.386,985422.7041,1696298.286,1343244.199,938364.2923,1258784.835,1162736.201,1388513.741,1595589.211,1100531.171,1744629.404,2602731.651,1278846.713
pos-M755T58,611795.542,842858.5132,425154.1899,796949.9478,401087.8309,239366.2762,589781.0718,381946.5773,509585.6332,553830.7927,589510.6169,221781.2162,333546.2837,355653.2332,84828.46942,425676.6801,188084.1273
pos-M756T557_1,176162.4333,850800.6781,497502.2544,822433.216,643090.5281,299649.0607,836033.8713,591514.4677,367149.447,412990.3702,614093.9712,314781.4608,1085057.036,264128.8604,773512.3613,944815.9178,21756.49653
pos-M757T205,398615.4192,99481.58526,1696015.527,55612.86661,154179.004,381809.6088,316609.6035,355392.7478,404026.6313,549192.3366,561832.4177,38378.79305,79044.58955,834280.9322,52203.18163,739861.4894,1982416.315
pos-M757T263,3386535.348,695649.2546,4095005.621,3831260.828,7193948.588,3547390.475,3695559.802,5267792.946,4968082.583,4773816.21,6478920.053,2134948.486,1715395.027,6898053.801,2513421.065,4595713.87,4070645.27
pos-M757T347,17190449.46,1334734.568,23430071.13,11637530.98,9632248.639,17529507.07,13793500.06,12471735.78,11571486.74,16701286.32,27034992.32,5881848.214,13228785.05,39282770.32,11458593.3,17624780.92,21161053.44
pos-M757T363,18925971.84,1697536.404,12384382.72,14515170.94,9433197.31,21200977.23,10555392.87,24126215.6,18357356.84,21454343.78,20746529.84,6408130.018,6596573.798,14253678.32,10795072.33,21462268.13,24847349.17
pos-M757T380,24251934.27,2093793.578,12348858.52,118675625.8,10919721.4,75852193.02,26868520.69,18427127.55,13146174.79,27490249.11,22808027.05,8184435.364,11168124.62,99326440.33,15724801.28,54270094.15,36355544.15
pos-M757T416,38090435.73,2100242.67,29197255.3,35508366.08,38840170.57,66443967.82,31381372.69,61208032.09,53639703.2,34419589.34,86624310.23,10759840.2,15067695.98,51499473.91,25965891.44,88494281.74,55408781.96
pos-M757T49,156865.0484,541397.2918,372390.8028,426286.8544,450113.2573,439304.3853,541528.1053,435928.0572,590316.0396,355954.875,299285.7964,167988.2577,389773.1179,234302.5213,241615.5954,278946.8271,416922.3503
pos-M757T530,3614063.65,2170407.459,7466419.807,5440021.981,5648255.296,11956129.79,6096157.932,6138972.544,4397365.871,5859388.53,5066405.434,839745.7346,4717388.394,7335190.383,4333256.935,9352353.448,9882643.301
pos-M757T557,16207170.72,10935013.64,36606902.35,27218810.8,36884933.58,34587355.69,24843778.89,26054475.08,28640950.03,25752284.4,27017031.85,4814790.599,35677328.01,37556855.92,25247822.06,35059622.79,32475004.7
pos-M758T205,169868.6409,17985.51543,666842.3087,19455.12938,30717.76829,134488.3519,83484.47867,160316.4406,90611.94507,238822.5004,197715.1401,10140.80627,116553.5206,316920.613,20471.58873,294370.1639,796526.0515
pos-M758T217,29233.84023,5943.845825,42981.26186,40189.3988,24340.09088,6389.454809,52772.50892,66706.03842,93452.28701,82643.12747,77429.77267,113955.8251,156816.4601,52594.379,75014.76115,120440.3176,167528.8463
pos-M758T346,12851349.83,713282.3984,5643884.494,4938893.808,4054511.646,6976049.66,5410661.492,5332449.791,5649493.96,7760993.804,8078946.957,2297705.105,3145149.211,7982624.425,4662987.978,8383257.574,9841510.261
pos-M758T415,26828304.4,1710358.026,13073362.6,9814915.211,23277113.07,28670370.02,28013161.32,22481849.35,39625153.43,43829610.01,17885882.79,6346353.273,11666953.36,29475951.57,20024525.81,32572704.61,32888532.29
pos-M758T468,15694609.53,1628847.353,10353782.98,13420571.18,10411837.87,11432278.22,8708512.045,7992324.85,10379226.61,9427034.725,15137756.1,1569856.576,8403902.712,11991033.68,6752241.778,11652568.39,3184430.077
pos-M758T531,2181978.403,1597452.507,10704391.25,3952210.122,3131563.15,3305465.146,3143061.816,3789589.739,3220526.429,4052831.104,580953.16,700312.6565,4225621.561,5199157.696,3224612.577,5006540.656,5420197.868
pos-M758T557_1,8214689.704,5940308.524,17087198.83,11407076.63,17695682.75,16268495.63,12399820.77,11631672.12,13827461.74,11443850.08,12317214.19,2534504.512,16881460.36,18394448.15,12273445.12,17650600.77,14172880.23
pos-M758T557_2,1781478.541,1654667.189,1184927.954,492578.9303,1236802.499,1600098.425,1939217.807,1626092.996,1529130.634,685942.9057,1400916.375,1973381.847,1638912.454,1431105.122,1118373.885,1944768.039,1597284.231
pos-M759T217,12267.88548,5279.06389,67190.53398,65915.12533,31768.46802,23747.36478,90979.61789,69274.70068,78084.04716,70543.70172,49730.80671,180053.4306,267109.3442,67643.79897,104666.8845,161426.1735,210250.4227
pos-M759T347,627486490,480067083.9,298535982.1,378494497.7,430246722,644250742.6,432790041.7,591883964.2,424883260.7,115004871,529482287.3,485285199.9,524478567,221298930.4,538282798,578236905,516022723.2
pos-M759T416,1312173220,1103539850,799696391.6,969752885.9,1297233124,1028214341,1467981302,1549617144,1058015838,346548255.5,1260027598,1111674945,1167748203,644457219.1,1132198709,1359722085,962655380.4
pos-M759T444,1316968375,6059015772,1346572320,1077558236,6330716466,5390799209,3624617230,3600416843,5030813259,2764399744,4156425230,5799587674,5135692265,472939933.1,4919733282,1313535395,1065846201
pos-M759T468,1664274446,1085157135,319870474.7,1611062937,1137100602,1185989641,1479983916,781841010.9,954562159.5,529773676.7,881572069.7,1074056330,1051190177,357237455.2,1013891776,1361193076,986367816.1
pos-M759T483,495226674.2,889751984.2,487056380.4,669579180.9,867558605.7,1266898091,774328246.3,875785716.7,739380583.3,419032415.5,1049444342,879070765.9,990095071,238598522,853642822.6,1194052101,1112229535
pos-M759T49,269350.4659,425292.0339,246146.274,217327.9944,285691.6004,325071.5923,180181.9917,296958.8278,208705.7094,374940.7574,331280.3075,338381.4308,294992.7741,216880.3943,199407.048,153733.0399,158867.6427
pos-M759T530,323743168.4,263430883.1,97320148.05,204497375.1,281044392.6,605445108.9,232727429,237988390.4,213623774.6,148544065.6,328735969.5,388965057.5,241648725.6,83382743.32,239983782.3,717388098.8,343769776.5
pos-M759T557,1249273762,1153753400,502440246.7,1207460939,1361735750,1259168531,1149530674,1120822968,1160096772,604352550.7,1428113904,1367137533,1069353687,275020863.9,1228385836,1307933630,1326465991
pos-M75T221,77696.15167,231504.9682,214932.7435,462264.0903,12289.66433,75202.34052,184498.7417,397864.7368,172426.1962,520167.184,271628.9688,38033.25608,174328.207,127814.7159,621732.2095,121062.6594,405263.4578
pos-M75T568,1800778.052,1684802.442,1649851.519,1813098.087,1715669.423,1717244.515,1489169.818,1574671.294,1520600.324,1833229.313,1751028.503,1728982.174,1848570.842,1899389.517,1693944.615,1891964.052,1827164.602
pos-M75T64,662836.617,533022.187,300280.9018,693454.3597,479389.6466,700339.9837,303025.1394,447268.5215,445787.0896,532107.2803,560330.326,587661.5471,620438.9931,690868.2838,522470.1698,705875.9004,380348.9698
